הפניה,נתיב,גרסה,כיסוי
refs/github-services/pull/1256/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1256/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1256/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1257/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1257/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1257/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1259/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1259/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1259/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1261/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1261/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1261/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1262/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1262/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1262/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1276/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1276/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1276/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1277/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1277/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1277/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1302/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1302/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1302/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1323/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1323/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1323/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1330/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1330/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1330/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1331/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1331/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1331/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1332/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1332/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1332/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1333/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1333/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1333/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1334/head,dev/modules/pyRevitLabs.Python.Net,41c175ef4d26aa0e1807d35b238177d641c65d67,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1334/head,dev/modules/pyRevitLabs.dlr,42f4eb4175e13476f3befc7c071c92e3fef8fe69,מצביע בלבד; המאגר החיצוני לא נסרק
refs/github-services/pull/1334/head,dev/modules/pyRevitLabs.ironpython2,982510bfcee30e98b4129498174a992f04b38adc,מצביע בלבד; המאגר החיצוני לא נסרק
